kyc_verified,account_age_days,transaction_amount,hour,day,weekday,channel_atm,channel_mobile,channel_pos,channel_web,avg_txn_per_customer,txns_count_per_customer,amt_deviation,high_amount_flag,is_night,is_weekend,is_fraud
0,0.7380394780863164,0.04709300701019941,0,15,4,0,0,1,0,9991.0,6,4529.0,0,1,0,0
1,0.5466711274673803,0.02914548644163091,10,12,1,0,1,0,0,45097.52636363637,11,-35709.52636363637,0,0,0,0
1,0.7514218802275008,0.9493441024052229,4,11,0,0,0,0,1,69660.85714285714,7,202853.14285714284,1,1,0,0
1,0.09568417530946804,0.04798129037427119,8,25,0,0,1,0,0,21523.85714285714,7,-6749.857142857141,0,0,0,0
1,0.2903981264637002,0.02092711673466755,20,14,3,0,0,1,0,39834.0,6,-32796.0,0,0,0,0
1,0.09601873536299765,0.022958977500516793,10,12,1,0,0,0,1,45590.0,12,-37971.0,0,0,0,0
1,0.0622281699565072,0.042036086756467916,6,7,3,0,0,0,1,21437.8,10,-8363.8,0,0,0,0
1,0.5319504851120777,0.033779248084918764,1,6,2,0,1,0,0,50576.6,10,-39863.6,0,1,0,0
1,0.6958849113415858,0.021689501669185856,16,7,3,0,0,0,1,23233.428571428572,7,-15977.428571428572,0,0,0,0
1,0.5821344931415189,0.014223025360944674,16,10,6,0,1,0,0,72386.75,4,-67265.75,0,0,0,0
1,0.006356641017062563,0.023577978112488074,12,3,6,0,1,0,0,73973.83333333333,6,-66177.83333333333,0,0,0,0
1,0.10170625627300099,0.013205346388720701,7,19,1,0,0,0,1,44718.555555555555,9,-39888.555555555555,0,0,0,0
1,0.21378387420541986,0.011495226053952583,20,9,5,0,0,0,1,24769.0,11,-20428.0,0,0,0,0
1,0.5259284041485447,0.007092278198179445,7,6,2,0,1,0,0,15471.833333333334,6,-12389.833333333334,0,0,0,0
1,0.9304115088658413,0.01914005847072786,8,7,3,0,0,0,1,13271.25,4,-6744.25,0,0,0,0
0,0.8661759785881565,0.03714703107547439,20,10,6,0,1,0,0,9618.545454545454,11,2057.454545454546,0,0,0,1
1,0.5373034459685513,0.02583715548725332,23,10,6,0,0,0,1,37486.9,10,-29044.9,0,1,0,0
1,0.14352626296420207,0.5474063716985366,5,25,0,0,1,0,0,29246.88888888889,9,128335.11111111111,0,1,0,1
0,0.1408497825359652,0.04658591611338678,21,20,2,0,1,0,0,10695.666666666666,6,3679.333333333334,0,0,0,0
1,0.5088658414185346,0.01731802842080109,23,12,1,0,0,0,1,32558.315833333338,12,-26552.315833333338,0,1,0,0
1,0.3693542990966878,0.09906108098699752,3,15,4,0,1,0,0,14071.083333333334,12,15308.916666666666,0,1,0,0
1,0.40347942455670793,0.02558535862814636,22,7,3,0,1,0,0,14358.8,5,-5988.799999999999,0,1,0,0
1,0.6681164268986283,0.7674943124510154,21,21,3,1,0,0,0,57010.4,5,163504.6,0,0,0,0
0,0.21378387420541986,0.002668347270814061,3,4,0,0,1,0,0,64793.679000000004,10,-62976.679000000004,0,1,0,0
1,0.6293074606891937,0.04128069617914702,12,10,6,0,1,0,0,43757.71428571428,7,-30899.714285714283,0,0,0,0
1,0.7410505185680829,0.017898560068186586,1,14,3,0,0,1,0,36886.63636363636,11,-30714.63636363636,0,1,0,0
1,0.8203412512546002,0.022084682850839837,7,12,1,0,1,0,0,36034.75,8,-28665.75,0,0,0,0
1,0.4971562395449983,0.0681250391028282,3,18,0,0,0,1,0,55236.857142857145,7,-34702.857142857145,0,1,0,0
1,0.11977249916359986,0.02850200557946868,15,4,0,0,0,1,0,24769.0,11,-15565.0,0,0,0,0
1,0.4155235864837738,0.011135016658285677,14,24,6,0,0,0,1,80363.18181818182,11,-76125.18181818182,0,0,0,0
1,0.4519906323185012,0.015761783944376113,16,5,1,0,1,0,0,36744.71428571428,7,-31183.714285714283,0,0,0,0
1,0.6346604215456674,0.833017450676405,10,7,3,0,0,0,1,67110.2325,12,172140.76750000002,1,0,0,0
0,0.35262629642020743,0.7184323938897434,23,19,1,1,0,0,0,78477.72375,8,128008.27625,0,1,0,0
1,0.8504516560722649,0.7828714067495336,18,2,5,0,0,0,1,38030.0,7,186882.0,0,0,0,0
1,0.5235864837738374,0.024763521657450025,0,17,6,0,1,0,0,27753.222222222223,9,-19618.222222222223,0,1,0,1
1,0.5115423218467715,0.027480829428645995,1,2,5,0,1,0,0,12879.545454545454,11,-3967.545454545454,0,1,0,0
1,0.7808631649381064,0.028697847580996312,9,8,4,1,0,0,0,96639.0,4,-87379.0,0,0,0,0
1,0.8902643024422884,0.1785589448928235,23,17,6,0,0,0,1,14787.142857142857,7,37324.857142857145,0,1,0,0
1,0.9652057544329207,0.005175824326087563,9,22,4,0,0,0,1,34784.555555555555,9,-32250.555555555555,0,0,0,0
1,0.9729006356641017,0.02301143517949741,7,22,4,0,1,0,0,40515.8,5,-32881.8,0,0,0,0
0,0.020073603211776512,0.4472052104883603,3,15,4,0,0,1,0,37772.4,5,91157.6,0,1,0,1
1,0.9973235195717631,0.040381921279279115,0,21,3,0,1,0,0,10137.666666666666,6,2463.333333333334,0,1,0,0
1,0.7226497156239545,0.03712954518248085,11,8,4,0,0,0,1,12827.0,4,-1156.0,0,0,0,0
1,0.6306457009033122,0.005018451289145712,15,4,0,0,1,0,0,7467.625,8,-4978.625,0,0,0,0
1,0.013716962194713949,0.02617987898992669,22,13,2,0,0,0,1,14071.083333333334,12,-5531.083333333334,0,1,0,0
1,0.671796587487454,0.3040691876218482,14,5,1,0,0,1,0,73693.11285714286,7,14307.887142857144,0,0,0,0
1,0.35296085647373704,0.02833763818532941,9,16,5,0,1,0,0,56170.36846153846,13,-47013.36846153846,0,0,0,0
1,0.06189360990297759,0.4267921790077028,14,12,1,0,0,1,0,75602.57142857143,7,47490.428571428565,0,0,0,0
1,0.01605888256942121,0.01597511183889729,13,12,1,0,1,0,0,5898.166666666667,6,-276.16666666666697,0,0,0,0
0,0.49447975911676145,0.056948056301358026,17,23,5,0,0,0,1,9502.444444444445,9,7835.555555555555,0,0,0,0
1,0.5322850451656073,0.04148003535927337,22,2,5,0,1,0,0,8467.57142857143,7,4447.428571428571,0,1,0,0
1,0.1371696219471395,0.06538325108144129,3,8,4,0,1,0,0,13271.25,4,6478.75,0,1,0,0
1,0.5510204081632653,0.01239050377522178,14,7,3,0,1,0,0,9380.333333333334,6,-4783.333333333334,0,0,0,0
0,0.6711274673803947,0.4529615664618334,19,24,6,0,0,1,0,69636.0,9,60940.0,0,0,0,1
1,0.41418534626965536,0.15656518868555008,20,7,3,0,0,0,1,19496.85714285714,7,26326.14285714286,0,0,0,0
1,0.2345265975242556,0.8424633300715147,8,7,3,0,1,0,0,67025.66666666667,9,174926.3333333333,1,0,0,1
1,0.8574774171963867,0.025001329802162155,19,1,4,0,0,1,0,40296.310000000005,9,-32093.310000000005,0,0,0,0
1,0.17029106724657075,0.02888669522532654,23,17,6,0,1,0,0,10211.5,6,-897.5,0,1,0,1
0,0.9956507193041151,0.04025252567112693,23,10,6,0,0,0,1,46999.166666666664,6,-34435.166666666664,0,1,0,1
0,0.9882903981264637,0.004885558502394814,10,15,4,0,0,1,0,11792.3,10,-9341.3,0,0,0,0
1,0.4610237537638006,0.015660365765013586,15,14,3,0,1,0,0,78323.5,4,-72791.5,0,0,0,1
1,0.3318835731013717,0.02845654225768547,14,24,6,0,1,0,0,9133.4,10,57.600000000000364,0,0,0,0
1,0.1565741050518568,0.39332417981806905,2,14,3,0,1,0,0,18316.444444444445,9,95206.55555555556,0,1,0,0
1,0.54700568752091,0.01661159834386211,5,10,6,0,1,0,0,36808.454545454544,11,-31004.454545454544,0,1,0,0
1,0.6289729006356641,0.976034569470561,23,24,6,0,1,0,0,73083.0,8,207063.0,1,1,0,0
1,0.43593174974907994,0.049726382495026394,13,25,0,0,0,0,1,17341.75,4,-2068.75,0,0,0,0
1,0.796587487453998,0.44185452723233737,13,7,3,0,0,0,1,59822.333333333336,6,67577.66666666666,0,0,0,0
1,0.02542656406825025,0.9947130003662594,3,18,0,0,1,0,0,93592.75,8,191894.25,1,1,0,1
0,0.041820006691201075,0.009110150249633853,8,9,5,0,0,0,1,31175.444444444445,9,-27516.444444444445,0,0,0,0
1,0.0622281699565072,0.038671800944510996,13,1,4,0,1,0,0,28877.85714285714,7,-16765.85714285714,0,0,0,0
1,0.9069923051187688,0.01496792440246944,13,2,5,0,0,0,1,15524.5,8,-10190.5,0,0,0,0
1,0.09902977584476413,0.06648486234003424,9,20,2,0,1,0,0,42001.5,6,-21936.5,0,0,0,0
1,0.27634660421545665,1.0,22,1,4,0,0,1,0,50837.232500000006,12,236161.55750000002,1,1,0,0
1,0.17798594847775176,0.01225061663127347,16,5,1,1,0,0,0,102603.28571428571,7,-98046.28571428571,0,0,0,0
1,0.867514218802275,0.30657666467712175,8,10,6,0,1,0,0,58370.71428571428,7,30347.285714285717,0,0,0,0
1,0.2502509200401472,0.23622042562831794,11,12,1,0,1,0,0,24575.5,6,44024.5,0,0,0,0
1,0.2459016393442623,0.0037000149574328662,21,8,4,0,0,0,1,31458.222222222223,9,-29346.222222222223,0,0,0,0
1,0.9625292740046838,0.034303824874724935,3,7,3,0,1,0,0,52078.555555555555,9,-41215.555555555555,0,1,0,0
1,0.5921712947474072,0.02547344891298771,2,2,5,0,1,0,0,46282.833333333336,6,-37944.833333333336,0,1,0,0
1,0.16159250585480092,0.015691840372401955,11,16,5,0,1,0,0,12027.0,9,-6486.0,0,0,0,0
1,0.90598862495818,0.024756527300252608,17,8,4,0,1,0,0,27712.18181818182,11,-19579.18181818182,0,0,0,0
0,0.2505854800936768,0.03269162554072064,20,4,0,0,1,0,0,50405.142857142855,7,-40003.142857142855,0,0,0,0
1,0.6567413850786216,0.4467121083059425,0,22,4,0,0,0,1,31378.0,7,97411.0,0,1,0,0
1,0.4821010371361659,0.022637237069435674,18,6,2,0,1,0,0,99300.83333333333,6,-91773.83333333333,0,0,0,0
1,0.7785212445633991,0.015153274868200953,22,25,0,0,1,0,0,51131.555555555555,9,-45744.555555555555,0,1,0,0
1,0.09534961525593844,0.015562444764249766,18,21,3,0,0,0,1,52916.63636363636,11,-47412.63636363636,0,0,0,0
1,0.416192706590833,0.24683086549679745,4,18,0,0,1,0,0,76536.28666666668,9,-4902.286666666681,0,1,0,0
1,0.4851120776179324,0.027270998712723527,23,16,5,0,1,0,0,47367.0,4,-38515.0,0,1,0,0
0,0.8454332552693208,0.08952427494832131,8,19,1,0,1,0,0,26177.090909090908,11,475.9090909090919,0,0,0,0
1,0.8337236533957845,0.02064384526817222,18,4,0,0,1,0,0,9099.5,6,-2142.5,0,0,0,0
1,0.5610572097691535,0.7798498444402501,8,23,5,1,0,0,0,77778.28571428571,7,146269.7142857143,0,0,0,0
1,0.445299431247909,0.003990280781125614,10,6,2,0,1,0,0,10641.625,8,-8446.625,0,0,0,0
0,0.6209434593509535,0.03262517914734519,0,25,0,0,1,0,0,47258.6,10,-36875.6,0,1,0,1
1,0.819672131147541,0.025267115375663948,15,25,0,0,1,0,0,9502.444444444445,9,-1223.4444444444453,0,0,0,0
1,0.8748745399799264,0.035671221706819696,21,22,4,0,0,0,1,23733.333333333332,9,-12479.333333333332,0,0,0,0
1,0.5757778521244563,0.01739846352857137,23,20,2,0,0,0,1,32426.909090909092,11,-26397.909090909092,0,1,0,0
1,0.45466711274673804,0.01519174383278674,21,17,6,0,1,0,0,31373.909090909092,11,-25975.909090909092,0,0,0,0
1,0.5279357644697223,0.3858507091526304,4,12,1,0,1,0,0,29131.6,5,82254.4,0,1,0,0
1,0.12445633991301439,0.6935114991953516,11,9,5,0,1,0,0,53172.2,15,146187.8,0,0,0,0
1,0.8079625292740047,0.12321259638967368,5,12,1,0,1,0,0,52449.142857142855,7,-16163.142857142855,0,1,0,0
1,0.9143526262964202,0.04411341084410035,21,22,4,0,0,0,1,24775.428571428572,7,-11107.428571428572,0,0,0,0
1,0.9558380729340916,0.05012156367668038,1,14,3,0,1,0,0,65169.0,5,-49783.0,0,1,0,0
1,0.41318166610906654,0.027236026926736448,21,2,5,0,1,0,0,7467.625,8,1374.375,0,0,0,0
1,0.7781866845098695,0.027652191179982674,16,3,6,0,0,1,0,19073.833333333332,6,-10112.833333333332,0,0,0,0
1,0.7922382067581131,0.014198545110753722,23,19,1,0,1,0,0,41857.0,8,-36743.0,0,1,0,0
1,0.8099698895951823,0.029544164801883606,7,24,6,0,0,0,1,45373.0,9,-35871.0,0,0,0,0
0,0.39979926396788223,0.032086613643144184,12,15,4,0,1,0,0,22365.88888888889,9,-12136.88888888889,0,0,0,1
1,0.9996654399464704,0.03535297845433728,12,21,3,0,0,0,1,11079.0,7,84.0,0,0,0,0
1,0.23318835731013715,0.039406208450239635,4,22,4,0,1,0,0,11309.5,6,1012.5,0,1,0,0
1,0.11441953830712612,0.5104551826245898,0,22,4,0,0,0,1,36376.4,5,110639.6,0,1,0,0
1,0.6935429909668785,0.7428601864017176,3,2,5,0,1,0,0,69682.25,8,143788.75,0,1,0,0
1,0.0859819337571094,0.005221287647870765,22,13,2,0,0,1,0,4985.0,4,-2438.0,0,1,0,0
1,0.8414185346269655,0.05955695153599406,17,20,2,0,1,0,0,31378.0,7,-13294.0,0,0,0,0
1,0.9541652726664436,0.052279322872083096,8,2,5,0,0,0,1,56916.545454545456,11,-40913.545454545456,0,0,0,0
1,0.22549347607895617,0.018377673536209557,15,23,5,0,1,0,0,67110.2325,12,-60801.2325,0,0,0,0
1,0.7440615590498494,0.027529789929027906,2,23,5,0,0,1,0,31373.909090909092,11,-22447.909090909092,0,1,0,0
1,0.07293409166945466,0.05789579170160784,21,14,3,1,0,0,0,60634.88888888889,9,-43025.88888888889,0,0,0,0
1,0.39979926396788223,0.006753051874104787,3,14,3,0,0,0,1,18316.444444444445,9,-15331.444444444445,0,1,0,0
1,0.17664770826363332,0.03905649059036886,15,4,0,0,0,0,1,56187.625,8,-43965.625,0,0,0,0
1,0.9832719973235196,1.0,13,4,0,0,0,1,0,97798.47375,8,189200.31625000003,1,0,0,0
1,0.007360321177651388,0.044176360058877095,12,23,5,0,0,0,1,29221.81818181818,11,-15535.81818181818,0,0,0,0
1,0.1368350618936099,0.017870582639396924,0,1,4,0,1,0,0,41678.818181818184,11,-35514.818181818184,0,1,0,0
0,0.5921712947474072,0.03152706506735094,18,10,6,0,1,0,0,9082.875,8,986.125,0,0,0,0
0,0.7002341920374707,0.04292087294194099,19,4,0,0,1,0,0,50703.09090909091,11,-37376.09090909091,0,0,0,1
1,0.20240883238541318,0.7317216725648331,2,21,3,0,0,0,1,58493.75,8,151792.25,0,1,0,0
0,0.8109735697557712,0.08888079408615908,3,13,2,0,1,0,0,61673.09090909091,11,-35204.09090909091,0,1,0,0
1,0.6925393108062897,0.5932334000560038,0,6,2,0,0,0,1,53059.0,9,117627.0,0,1,0,0
0,0.40749414519906324,0.018713402681685507,20,19,1,0,1,0,0,11343.5,10,-4938.5,0,0,0,0
0,0.4499832719973235,0.00726014277091742,23,18,0,0,0,1,0,10029.857142857143,7,-6899.857142857143,0,1,0,0
1,0.8942790230846437,0.05758803998492156,20,18,0,0,0,1,0,11712.75,4,5808.25,0,0,0,0
1,0.5824690531950485,0.03644409817713412,12,14,3,0,0,0,1,28806.0,6,-17331.0,0,0,0,0
1,0.1291401806624289,0.13010553540772676,21,25,0,0,0,0,1,37186.875,8,1070.125,0,0,0,0
1,0.29106724657075944,0.012131712558917401,21,6,2,0,1,0,0,79987.42857142857,7,-75464.42857142857,0,0,0,0
0,0.9866175978588156,0.012880108779040875,12,7,3,0,0,0,1,12842.857142857143,7,-8105.857142857143,0,0,0,0
1,0.5383071261291401,0.022074191315043717,15,1,4,1,0,0,0,19496.85714285714,7,-12130.857142857141,0,0,0,0
1,0.1686182669789227,0.040878520640295624,14,8,4,0,0,0,1,74605.8,10,-61862.8,0,0,0,0
0,0.33824021411843425,0.011603638590512524,10,22,4,0,1,0,0,71363.0,6,-66991.0,0,0,0,1
1,0.516226162596186,0.009159110750015763,18,16,5,0,0,0,1,45324.6,5,-41651.6,0,0,0,0
0,0.03278688524590164,0.062407152093940925,5,10,6,0,1,0,0,9618.545454545454,11,9280.454545454546,0,1,0,0
1,0.4921378387420542,0.022137140529820458,15,3,6,0,0,1,0,27655.285714285714,7,-20271.285714285714,0,0,0,0
1,0.758113081298093,0.052373746694248206,3,10,6,0,0,0,1,14278.0,6,1752.0,0,1,0,0
1,0.6470391435262629,0.03954259841558924,2,9,5,0,0,0,1,46847.3,10,-34486.3,0,1,0,0
1,0.7213114754098361,0.04472891427747293,23,14,3,0,1,0,0,27560.2,10,-13716.2,0,1,0,0
1,0.21311475409836064,0.024462764297961154,13,5,1,1,0,0,0,45004.833333333336,6,-36955.833333333336,0,0,0,0
1,0.04048176647708264,0.025417494055408385,8,3,6,0,1,0,0,36808.454545454544,11,-28486.454545454544,0,0,0,0
1,0.7815322850451656,0.07721070910227111,9,3,6,0,1,0,0,12319.3,10,10812.7,0,0,0,0
1,0.328203412512546,0.5301862642784994,7,11,0,0,1,0,0,61615.57142857143,7,91042.42857142858,0,0,0,1
1,0.9468049514887922,0.015167263582595784,9,2,5,1,0,0,0,21229.571428571428,7,-15838.571428571428,0,0,0,0
1,0.8655068584810973,0.007400029914865733,20,8,4,0,1,0,0,57736.666666666664,3,-54566.666666666664,0,0,0,0
1,0.9541652726664436,0.006501255014997824,0,11,0,0,0,0,1,21523.85714285714,7,-18610.85714285714,0,1,0,0
1,0.7132820341251255,0.9867184500896133,21,22,4,0,0,1,0,100604.81818181818,11,182596.18181818182,1,0,0,1
1,0.042154566744730684,0.02644916174202719,20,1,4,0,0,1,0,55991.0,11,-47374.0,0,0,0,0
1,0.3037805286048846,0.21531778914384134,6,3,6,0,0,0,1,12879.545454545454,11,49743.454545454544,0,0,0,0
1,0.9695550351288056,0.022679203212620166,6,23,5,0,0,1,0,6499.9,10,1039.1000000000004,0,0,0,0
1,0.18166610906657743,0.4408088708313237,3,7,3,0,0,0,1,70872.88888888889,9,56228.11111111111,0,1,0,0
1,0.7858815657410505,0.02640369842024399,16,4,0,0,0,0,1,55991.0,11,-47387.0,0,0,0,0
1,0.1646035463365674,0.3218348549032839,6,2,5,0,1,0,0,41857.0,8,51224.0,0,0,0,0
1,0.805955168952827,0.02644566456342848,14,24,6,0,0,0,1,65843.25,4,-57227.25,0,0,0,0
1,0.571763131482101,0.00594870079640199,1,22,4,0,0,0,1,33396.2,10,-30641.199999999997,0,1,0,0
1,0.6784877885580461,0.014779076758139217,7,23,5,0,1,0,0,6857.875,8,-1577.875,0,0,0,0
1,0.9732351957176313,0.010848248013191637,4,7,3,0,0,0,1,62259.0,5,-58103.0,0,1,0,0
1,0.42790230846436933,0.029299362299974055,1,10,6,1,0,0,0,23977.5,6,-14545.5,0,1,0,0
1,0.9210438273670124,0.9243917331034427,15,4,0,1,0,0,0,85873.0,6,179506.0,1,0,0,0
0,0.6557377049180327,0.026770902173108308,22,17,6,0,0,1,0,37816.77777777778,9,-29107.77777777778,0,1,0,0
1,0.18701906992305117,0.6128176002087675,2,19,1,0,1,0,0,72805.42857142857,7,103480.57142857143,0,1,0,1
1,0.6483773837403813,0.012565362705157172,4,22,4,0,1,0,0,10437.0,7,-5790.0,0,1,0,0
1,0.9006356641017063,0.004633761643287853,6,10,6,0,0,0,1,40039.583333333336,12,-37660.583333333336,0,0,0,0
0,0.02107728337236534,0.018440622750986298,20,6,2,0,1,0,0,41547.25,8,-35220.25,0,0,0,0
1,0.6309802609568418,0.02929586512137535,13,9,5,0,0,0,1,38215.583333333336,12,-28784.583333333336,0,0,0,0
1,0.6433589829374372,0.03508019852363807,4,13,2,0,0,0,1,32003.0,13,-20918.0,0,1,0,0
1,0.7293409166945467,0.01709420899048379,22,22,4,1,0,0,0,39841.8,5,-33899.8,0,1,0,0
1,0.5644028103044496,0.01085873954898776,2,23,5,0,0,0,1,6842.5,8,-2683.5,0,1,0,0
1,0.20843091334894612,0.01616745666182622,0,4,0,0,0,0,1,16482.166666666668,12,-10805.166666666668,0,1,0,0
1,0.8842422214787554,0.7162781318729394,22,20,2,0,1,0,0,56336.8,5,149533.2,0,1,0,0
1,0.3954499832719973,0.055800981720981864,14,4,0,1,0,0,0,28877.85714285714,7,-11867.857142857141,0,0,0,0
0,0.65807962529274,0.016590615272269866,2,14,3,0,1,0,0,27673.0,9,-21875.0,0,1,0,0
1,0.9759116761458682,0.009001737713073912,13,24,6,0,0,0,1,67223.57142857143,7,-63595.571428571435,0,0,0,0
1,0.157243225158916,0.021213885379761592,6,18,0,0,0,1,0,29412.571428571428,7,-22292.571428571428,0,0,0,0
1,0.9334225493476078,0.018447617108183715,19,2,5,0,0,0,1,33175.454545454544,11,-26846.454545454544,0,0,0,0
1,0.7611241217798594,0.022325988174150678,4,13,2,0,1,0,0,99300.83333333333,6,-91862.83333333333,0,1,0,0
1,0.1445299431247909,0.009599755253452948,9,3,6,0,0,1,0,40039.583333333336,12,-36240.583333333336,0,0,0,0
1,0.3546336567413851,0.03400306751523607,8,12,1,0,1,0,0,29246.88888888889,9,-18469.88888888889,0,0,0,0
1,0.1997323519571763,0.01904213746996404,16,25,0,0,1,0,0,58370.71428571428,7,-51871.71428571428,0,0,0,0
1,0.6925393108062897,0.055468749754104624,22,16,5,0,1,0,0,13978.4,5,2936.6000000000004,0,1,0,1
1,0.7992639678822349,0.007844171596901626,8,20,2,0,0,0,1,40515.8,5,-37218.8,0,0,0,0
1,0.516226162596186,0.07590276430635438,14,3,6,0,1,0,0,23421.375,8,-663.375,0,0,0,0
1,0.19103379056540648,0.029211932835006366,8,16,5,0,1,0,0,6421.571428571428,7,2985.4285714285716,0,0,0,0
1,0.7106055536968886,0.2464181984221499,16,5,1,0,0,1,0,26756.0,3,44760.0,0,0,0,0
0,0.9166945466711275,0.0009407410430524012,8,14,3,0,0,0,1,15246.6,5,-13923.6,0,0,0,0
1,0.31649381063900967,0.027659185537180095,0,11,0,0,0,1,0,39841.8,5,-30878.800000000003,0,1,0,0
1,0.17430578788892606,0.01832521585722894,17,9,5,0,0,0,1,9704.833333333334,6,-3410.833333333334,0,0,0,0
1,0.73502843760455,0.20935859681164323,22,11,0,0,0,0,1,40263.4,5,20655.6,0,1,0,0
1,0.4690531950485112,0.018713402681685507,15,2,5,1,0,0,0,10211.5,6,-3806.5,0,0,0,0
1,0.16761458681833388,0.17345656131730883,7,16,5,0,0,1,0,48097.0,5,2556.0,0,0,0,0
1,0.10103713616594177,0.002203222517185922,3,25,0,0,1,0,0,6527.4,5,-4843.4,0,1,0,0
1,0.7514218802275008,0.03324767693791518,1,9,5,0,1,0,0,9564.166666666666,6,996.8333333333339,0,1,0,0
1,0.3676814988290398,0.10999326128655815,4,16,5,0,0,0,1,39834.0,6,-7328.0,0,1,0,0
1,0.18333890933422547,0.008536612959445772,12,21,3,0,1,0,0,43306.28571428572,7,-39811.28571428572,0,0,0,0
0,0.9976580796252927,0.49112977368813043,17,5,1,0,0,1,0,36808.454545454544,11,104681.54545454546,0,0,0,1
0,0.23251923720307793,0.021133450271991313,17,13,2,0,0,0,1,22707.714285714286,7,-15610.714285714286,0,0,0,0
1,0.8089662094345935,0.014995901831259102,18,21,3,0,1,0,0,8767.0,6,-3425.0,0,0,0,0
1,0.6406825025092003,0.024120040795287786,16,4,0,0,1,0,0,24775.428571428572,7,-16824.428571428572,0,0,0,0
0,0.3011040481766477,0.01941283840142707,6,1,4,0,0,0,1,6419.75,4,185.25,0,0,0,0
1,0.6671127467380394,0.022889033928542635,4,8,4,0,0,0,1,16179.0,8,-8580.0,0,1,0,0
1,0.039143526262964204,0.028281683327750086,17,20,2,0,0,1,0,13166.57142857143,7,-4025.5714285714294,0,0,0,1
0,0.7781866845098695,0.008060996670021508,13,13,2,0,1,0,0,12879.545454545454,11,-9520.545454545454,0,0,0,0
1,0.5550351288056206,0.03224748385868474,15,11,0,0,0,0,1,7170.5,6,3104.5,0,0,0,0
1,0.11676145868183338,0.023934690329556273,13,7,3,0,0,1,0,48550.348750000005,8,-40652.348750000005,0,0,0,0
1,0.3185011709601873,0.06251206745190217,11,17,6,0,0,0,1,79756.98764705882,17,-60827.98764705882,0,0,0,0
0,0.41753094680495145,0.04134014821532506,12,17,6,0,1,0,0,26729.9,10,-13854.900000000001,0,0,0,0
0,0.3409166945466711,0.011823960842231116,0,17,6,0,0,1,0,52333.166666666664,6,-47898.166666666664,0,1,0,0
1,0.46838407494145196,0.008484155280465155,17,10,6,0,0,0,1,9194.333333333334,6,-5714.333333333334,0,0,0,0
0,0.48277015724322514,0.018234289213662536,11,14,3,0,1,0,0,81410.0,10,-75142.0,0,0,0,0
0,0.22080963532954165,0.016478705557111215,12,17,6,0,0,1,0,31373.909090909092,11,-25607.909090909092,0,0,0,0
1,0.057878889260622284,0.03135920049461296,18,18,0,0,1,0,0,29412.571428571428,7,-19391.571428571428,0,0,0,0
1,0.11174305787888926,0.027627710929791723,7,24,6,0,1,0,0,37186.875,8,-28232.875,0,0,0,0
1,0.9253931080628973,0.022521830175678315,20,25,0,0,1,0,0,36701.42857142857,7,-29207.428571428572,0,0,0,0
1,0.2348611575777852,0.058546266920967496,11,23,5,0,0,0,1,51896.8,5,-34101.8,0,0,0,0
0,0.335898293743727,0.020154240264353127,16,20,2,0,0,0,1,9911.0,10,-3094.0,0,0,0,0
1,0.2619605219136835,0.04452258074014917,23,22,4,0,0,0,1,53362.4,10,-39577.4,0,1,0,0
1,0.2027433924389428,0.058311955954854076,23,14,3,0,0,1,0,48440.72727272727,11,-30712.727272727272,0,1,0,0
0,0.37437269989963196,0.021776931134153552,16,1,4,0,0,1,0,60253.0,13,-52972.0,0,0,0,0
1,0.3693542990966878,0.001975905908269914,1,15,4,0,1,0,0,5984.4,5,-4365.4,0,1,0,0
1,0.6821679491468718,0.01642275069953189,7,15,4,0,0,0,1,20385.8,5,-14635.8,0,0,0,0
1,0.46503847440615587,0.03758767557891157,7,17,6,1,0,0,0,11304.2,10,497.7999999999993,0,0,0,0
1,0.9371027099364335,0.03915790876973138,5,16,5,0,1,0,0,59836.75,4,-47585.75,0,1,0,0
1,0.06557377049180327,0.03860535455113555,13,17,6,0,0,1,0,10876.833333333334,6,1216.166666666666,0,0,0,0
1,0.24723987955838073,0.007942092597665443,15,3,6,0,0,0,1,47258.6,10,-43933.6,0,0,0,1
1,0.759785881565741,0.08489750766223088,15,10,6,0,1,0,0,56336.8,5,-31006.800000000003,0,0,0,0
1,0.48645031783205084,0.021217382558360302,6,12,1,0,1,0,0,34266.545454545456,11,-27145.545454545456,0,0,0,0
1,0.6099029775844764,0.1925126875016677,0,8,4,0,1,0,0,52333.166666666664,6,3768.8333333333358,0,1,0,0
1,0.04550016728002677,0.49117523700991367,8,17,6,0,1,0,0,33175.454545454544,11,108327.54545454546,0,0,0,0
1,0.0976915356306457,0.01528616765495185,11,17,6,0,1,0,0,55236.857142857145,7,-49811.857142857145,0,0,0,0
