transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,timestamp,is_fraud,hour,day,weekday,channel_atm,channel_mobile,channel_pos,channel_web,avg_txn_per_customer,txns_count_per_customer,amt_deviation,high_amount_flag,is_night,is_weekend
TXN_200164,CUST_374,1,0.867514218802275,0.30657666467712175,2025-08-10 08:31:37,0,8,10,6,0,1,0,0,58370.71428571428,7,30347.285714285717,0,0,0
TXN_200165,CUST_323,1,0.7092673134827702,0.053066188056792356,2025-08-14 02:32:53,0,2,14,3,0,0,0,1,79004.6,5,-62776.600000000006,0,1,0
TXN_200166,CUST_521,1,0.046169287387085985,0.010925185942363209,2025-08-03 11:46:04,0,11,3,6,0,1,0,0,9618.545454545454,11,-5440.545454545454,0,0,0
TXN_200167,CUST_407,1,0.08798929407828705,0.04026651438552176,2025-08-18 06:45:45,0,6,18,0,0,0,0,1,31373.909090909092,11,-18805.909090909092,0,0,0
TXN_200168,CUST_481,1,0.650384744061559,0.05240522130163658,2025-08-23 18:49:53,0,18,23,5,1,0,0,0,19165.555555555555,9,-3126.5555555555547,0,0,0
TXN_200169,CUST_688,1,0.15991970558715288,0.007767233667730053,2025-08-17 16:10:54,0,16,17,6,0,0,0,1,5946.0,7,-2671.0,0,0,0
TXN_200170,CUST_649,1,0.8113081298093008,0.19592243663540782,2025-08-01 14:18:56,0,14,1,4,0,1,0,0,16179.0,8,40898.0,0,0,0
TXN_200171,CUST_514,1,0.26965540314486447,0.8289152601801207,2025-08-15 13:04:58,0,13,15,4,0,1,0,0,79987.42857142857,7,158090.57142857142,1,0,0
TXN_200172,CUST_557,1,0.7985948477751756,0.022028727993260513,2025-08-05 19:22:34,0,19,5,1,0,0,0,1,7152.142857142857,7,200.85714285714312,0,0,0
TXN_200173,CUST_602,1,0.49514887922382067,0.02062985655377739,2025-08-14 23:16:38,0,23,14,3,0,1,0,0,41857.0,8,-34904.0,0,1,0
TXN_200174,CUST_128,1,0.06390097022415524,0.07377647971834003,2025-08-08 12:45:05,0,12,8,4,0,0,0,1,98435.18181818182,11,-76285.18181818182,0,0,0
TXN_200175,CUST_382,0,0.16995650719304115,0.05209746958495029,2025-08-09 07:58:44,0,7,9,5,0,1,0,0,25764.375,8,-9813.375,0,0,0
TXN_200176,CUST_225,1,0.09568417530946804,0.018174837177484506,2025-08-12 07:17:54,0,7,12,1,0,1,0,0,55077.9,10,-48826.9,0,0,0
TXN_200177,CUST_125,1,0.9468049514887922,0.015167263582595784,2025-08-02 09:39:37,0,9,2,5,1,0,0,0,21229.571428571428,7,-15838.571428571428,0,0,0
TXN_200178,CUST_193,1,0.21311475409836064,0.1508892678198473,2025-08-03 10:29:29,0,10,3,6,0,1,0,0,21376.666666666668,6,22823.333333333332,0,0,0
TXN_200179,CUST_745,1,0.5443292070926731,0.020528438374414863,2025-08-16 21:51:53,0,21,16,5,0,0,1,0,20385.8,5,-13461.8,0,0,0
TXN_200180,CUST_716,1,0.9377718300434927,0.006071102047356764,2025-08-21 15:42:55,0,15,21,3,0,1,0,0,45836.39857142857,7,-43046.39857142857,0,0,0
TXN_200181,CUST_354,1,0.9126798260287722,0.04542834999721449,2025-08-11 15:23:14,0,15,11,0,0,1,0,0,12006.2,5,2037.7999999999993,0,0,0
TXN_200182,CUST_200,1,0.1950485112077618,0.8375497941403303,2025-08-11 07:09:02,0,7,11,0,0,1,0,0,93793.46500000001,6,146753.53499999997,1,0,0
TXN_200183,CUST_109,1,0.18200066912010704,0.008980754641481663,2025-08-12 00:06:42,0,0,12,1,0,1,0,0,15524.5,8,-11902.5,0,1,0
TXN_200184,CUST_767,0,0.9732351957176313,0.012789182135474472,2025-08-17 20:50:08,0,20,17,6,0,0,1,0,72805.42857142857,7,-68094.42857142857,0,0,0
TXN_200185,CUST_283,1,0.608564737370358,0.5877358352988351,2025-08-12 12:43:15,0,12,12,1,0,0,0,1,30204.0,8,138910.0,0,0,0
TXN_200186,CUST_576,1,0.7283372365339579,0.025291595625854903,2025-08-19 14:11:40,0,14,19,1,1,0,0,0,37866.5,14,-29580.5,0,0,0
TXN_200187,CUST_739,1,0.7467380394780863,0.03837454076362083,2025-08-18 06:52:17,0,6,18,0,0,0,1,0,45145.333333333336,9,-33118.333333333336,0,0,0
TXN_200188,CUST_544,1,0.3285379725660756,0.053702674561757174,2025-08-23 05:32:32,0,5,23,5,0,0,0,1,10554.57142857143,7,5855.428571428571,0,1,0
TXN_200189,CUST_707,1,0.998327199732352,0.0191120810419382,2025-08-12 02:31:31,0,2,12,1,0,0,0,1,34863.4,10,-28344.4,0,1,0
TXN_200190,CUST_175,1,0.915356306457009,0.7262765654866451,2025-08-25 20:59:48,0,20,25,0,0,1,0,0,55040.0,9,153689.0,0,0,0
TXN_200191,CUST_243,1,0.0976915356306457,0.01528616765495185,2025-08-17 11:43:19,0,11,17,6,0,1,0,0,55236.857142857145,7,-49811.857142857145,0,0,0
TXN_200192,CUST_480,1,0.5423218467714954,0.02686182881667471,2025-08-19 13:23:45,0,13,19,1,0,0,1,0,61615.57142857143,7,-52880.57142857143,0,0,0
TXN_200193,CUST_189,1,0.6684509869521579,0.010767812905421358,2025-08-02 18:25:46,0,18,2,5,0,1,0,0,44247.333333333336,6,-40114.333333333336,0,0,0
TXN_200194,CUST_654,1,0.8902643024422884,0.008512132709254817,2025-08-11 07:05:08,0,7,11,0,0,0,0,1,54234.25,8,-50746.25,0,0,0
TXN_200195,CUST_423,1,0.24088323854131816,0.06761794820601558,2025-08-23 16:40:09,0,16,23,5,1,0,0,0,24775.428571428572,7,-4386.4285714285725,0,0,0
TXN_200196,CUST_102,1,0.16627634660421545,0.05037685771438605,2025-08-18 09:01:15,0,9,18,0,1,0,0,0,21829.375,8,-6370.375,0,0,0
TXN_200197,CUST_774,1,0.8517898962863834,0.03816121286909965,2025-08-23 15:30:37,0,15,23,5,0,1,0,0,48550.348750000005,8,-36584.348750000005,0,0,0
TXN_200198,CUST_609,1,0.7477417196386751,0.9149878198515174,2025-08-05 13:36:16,0,13,5,1,0,1,0,0,103418.85714285714,7,159271.14285714284,1,0,0
TXN_200199,CUST_599,1,0.29842756774841084,0.0390320103401779,2025-08-03 18:17:31,0,18,3,6,1,0,0,0,35909.57142857143,7,-23694.571428571428,0,0,0
TXN_200200,CUST_439,1,0.1488792238206758,0.9863372576223542,2025-08-16 11:18:39,0,11,16,5,0,0,1,0,38238.1,10,244853.9,1,0,0
TXN_200201,CUST_345,0,0.2462361993977919,0.06631000341009885,2025-08-05 20:57:12,0,20,5,1,0,1,0,0,38090.1,10,-18075.1,0,0,0
TXN_200202,CUST_706,1,0.7253261960521914,0.06598476580041902,2025-08-20 10:01:36,0,10,20,2,0,1,0,0,22336.125,8,-2414.125,0,0,0
TXN_200203,CUST_397,1,0.7648042823686851,0.0244837473695534,2025-08-25 10:30:03,0,10,25,0,0,1,0,0,19327.666666666668,6,-11272.666666666668,0,0,0
TXN_200204,CUST_459,1,0.7002341920374707,0.2521360854310372,2025-08-02 08:58:54,0,8,2,5,0,0,0,1,22606.571428571428,7,50544.42857142857,0,0,0
TXN_200205,CUST_524,1,0.29207092673134827,0.013939753894449344,2025-08-18 04:32:00,0,4,18,0,0,0,0,1,38030.0,7,-32990.0,0,1,0
TXN_200206,CUST_179,1,0.7517564402810304,0.8681640955934185,2025-08-22 02:13:53,1,2,22,4,0,0,0,1,62296.857142857145,7,187004.14285714284,1,1,0
TXN_200207,CUST_325,1,0.6574105051856808,0.012170181523503187,2025-08-25 15:56:52,0,15,25,0,0,1,0,0,10083.5,4,-5549.5,0,0,0
TXN_200208,CUST_161,1,0.05955168952827033,0.04239629615213482,2025-08-21 08:15:16,0,8,21,3,0,0,0,1,10300.142857142857,7,2876.857142857143,0,0,0
TXN_200209,CUST_741,0,0.019404483104717297,0.0735421687522266,2025-08-07 04:29:44,0,4,7,3,0,1,0,0,10029.857142857143,7,12053.142857142857,0,1,0
TXN_200210,CUST_762,0,0.4148544663767146,0.02707515671119589,2025-08-03 23:22:07,0,23,3,6,0,0,0,1,34266.545454545456,11,-25470.545454545456,0,1,0
TXN_200211,CUST_216,1,0.7303445968551355,0.004231586104436454,2025-08-17 23:25:05,0,23,17,6,0,0,0,1,31978.923076923078,13,-29714.923076923078,0,1,0
TXN_200212,CUST_541,1,0.7320173971227835,0.015667360122211003,2025-08-08 12:07:32,0,12,8,4,0,0,0,1,21469.5,10,-15935.5,0,0,0
TXN_200213,CUST_184,1,0.7022415523586484,0.03839902101381179,2025-08-23 09:21:15,0,9,23,5,0,1,0,0,36808.454545454544,11,-24774.454545454544,0,0,0
TXN_200214,CUST_481,1,0.5413181666109066,0.022287519209564892,2025-08-20 17:39:20,0,17,20,2,1,0,0,0,19165.555555555555,9,-11738.555555555555,0,0,0
TXN_200215,CUST_530,1,0.5001672800267648,0.43159030804512993,2025-08-08 21:24:08,1,21,8,4,0,1,0,0,28586.666666666668,6,95878.33333333333,0,0,0
TXN_200216,CUST_483,1,0.29441284710605553,0.04480235502804579,2025-08-10 15:01:55,0,15,10,6,0,1,0,0,12842.857142857143,7,1022.1428571428569,0,0,0
TXN_200217,CUST_364,0,0.3084643693542991,0.011072067443508936,2025-08-10 23:22:58,0,23,10,6,0,1,0,0,4972.833333333333,6,-752.833333333333,0,1,0
TXN_200218,CUST_342,1,0.11575777852124455,0.66504446540187,2025-08-16 17:36:21,0,17,16,5,0,1,0,0,51061.57142857143,7,140158.42857142858,0,0,0
TXN_200219,CUST_794,1,0.04750752760120442,0.15566641378568216,2025-08-21 18:18:04,0,18,21,3,0,1,0,0,70839.95800000001,5,-25273.958000000013,0,0,0
TXN_200220,CUST_693,1,0.5744396119103379,0.04490377320740832,2025-08-18 08:11:12,0,8,18,0,0,0,0,1,10244.0,5,3650.0,0,0,0
TXN_200221,CUST_300,1,0.4774171963867514,0.016618592701059528,2025-08-10 13:46:19,0,13,10,6,0,1,0,0,50731.98090909091,11,-44925.98090909091,0,0,0
TXN_200222,CUST_786,1,0.006356641017062563,1.0,2025-08-01 07:22:37,0,7,1,4,0,0,1,0,43495.421111111114,9,243503.36888888892,1,0,0
TXN_200223,CUST_257,1,0.18333890933422547,0.0191575443637214,2025-08-12 03:36:57,0,3,12,1,0,0,0,1,14787.142857142857,7,-8255.142857142857,0,1,0
TXN_200224,CUST_596,1,0.012044161927065908,0.011016112585929612,2025-08-14 14:01:21,0,14,14,3,1,0,0,0,24769.0,11,-20565.0,0,0,0
TXN_200225,CUST_164,1,0.9976580796252927,0.012733227277895148,2025-08-06 16:12:54,0,16,6,2,0,1,0,0,89400.22222222222,9,-84705.22222222222,0,0,0
TXN_200226,CUST_172,1,0.3830712612914018,0.019640155010343077,2025-08-22 18:36:42,0,18,22,4,0,0,1,0,41580.666666666664,6,-34910.666666666664,0,0,0
TXN_200227,CUST_365,1,0.0013382402141184344,0.048296036448154896,2025-08-22 08:49:05,0,8,22,4,0,0,0,1,27753.222222222223,9,-12889.222222222223,0,0,0
TXN_200228,CUST_223,1,0.7055871528939445,0.012012808486561336,2025-08-20 22:41:07,0,22,20,2,0,1,0,0,40039.583333333336,12,-35550.583333333336,0,1,0
TXN_200229,CUST_358,1,0.7447306791569086,0.00855409885243931,2025-08-06 17:51:59,0,17,6,2,0,0,0,1,6842.5,8,-3342.5,0,0,0
TXN_200230,CUST_601,1,0.11107393777183004,0.00724265687792388,2025-08-11 09:00:48,0,9,11,0,0,1,0,0,78904.33333333333,12,-75779.33333333333,0,0,0
TXN_200231,CUST_108,1,0.02040816326530612,0.01215269563050965,2025-08-14 08:11:58,0,8,14,3,0,0,1,0,54129.4,5,-49600.4,0,0,0
TXN_200232,CUST_357,1,0.6533957845433255,0.05114973418470047,2025-08-21 17:14:30,0,17,21,3,0,0,1,0,50405.142857142855,7,-34725.142857142855,0,0,0
TXN_200233,CUST_149,1,0.6865172298427568,0.023560492219494536,2025-08-13 20:17:12,0,20,13,2,0,0,0,1,69180.36363636363,11,-61389.36363636363,0,0,0
TXN_200234,CUST_105,1,0.322181331549013,0.014586731935210286,2025-08-11 11:29:55,0,11,11,0,0,0,0,1,51849.2,5,-46624.2,0,0,0
TXN_200235,CUST_604,1,0.3372365339578454,0.024808984979233225,2025-08-06 21:35:34,0,21,6,2,0,0,0,1,11160.714285714286,7,-3012.7142857142862,0,0,0
TXN_200236,CUST_216,1,0.24824355971896955,0.9907437026567261,2025-08-18 10:45:34,0,10,18,0,0,0,0,1,31978.923076923078,13,252373.07692307694,1,0,0
TXN_200237,CUST_227,1,0.3479424556707929,0.26939466181566024,2025-08-12 00:51:06,0,0,12,1,0,0,0,1,46847.3,10,31238.699999999997,0,1,0
TXN_200238,CUST_454,1,0.2539310806289729,0.05271996737552028,2025-08-09 11:54:03,1,11,9,5,1,0,0,0,28806.0,6,-12677.0,0,0,0
TXN_200239,CUST_371,1,0.9290732686517229,0.007106266912574276,2025-08-11 16:51:01,0,16,11,0,0,0,1,0,10204.285714285714,7,-7118.285714285714,0,0,0
TXN_200240,CUST_657,1,0.5259284041485447,0.005200304576278518,2025-08-17 03:06:04,0,3,17,6,0,1,0,0,38215.583333333336,12,-35674.583333333336,0,1,0
TXN_200241,CUST_680,1,0.11676145868183338,0.01160713576911123,2025-08-16 11:42:54,0,11,16,5,1,0,0,0,8616.666666666666,6,-4243.666666666666,0,0,0
TXN_200242,CUST_547,0,0.45031783205085313,0.039794395274696207,2025-08-08 13:07:19,0,13,8,4,0,0,0,1,34789.27272727273,11,-22356.272727272728,0,0,0
TXN_200243,CUST_183,0,0.2776848444295751,0.046897165008671776,2025-08-21 12:16:47,1,12,21,3,0,1,0,0,8164.0,6,6300.0,0,0,0
TXN_200244,CUST_709,1,0.7500836400133823,0.029753995517806074,2025-08-04 01:23:36,0,1,4,0,0,0,0,1,8157.8,10,1404.1999999999998,0,1,0
TXN_200245,CUST_431,1,0.10438273670123786,0.011002123871534781,2025-08-16 08:21:15,0,8,16,5,0,0,1,0,6850.4,5,-2650.3999999999996,0,0,0
TXN_200246,CUST_266,1,0.7557711609233857,0.014828037258521127,2025-08-09 02:37:49,0,2,9,5,0,0,0,1,10487.222222222223,9,-5193.222222222223,0,1,0
TXN_200247,CUST_341,1,0.2937437269989963,0.033474993546831186,2025-08-23 23:16:43,0,23,23,5,0,1,0,0,52078.555555555555,9,-41452.555555555555,0,1,0
TXN_200248,CUST_737,0,0.4653730344596855,0.027547275822021444,2025-08-20 09:26:28,1,9,20,2,0,0,1,0,6584.666666666667,3,2346.333333333333,0,0,0
TXN_200249,CUST_408,1,0.43693542990966877,0.1399151213771022,2025-08-23 22:20:28,1,22,23,5,0,0,0,1,74443.0,8,-33381.0,0,1,0
TXN_200250,CUST_632,1,0.43994647039143525,0.010400609152557035,2025-08-08 17:11:17,0,17,8,4,0,0,1,0,60006.0,9,-55978.0,0,0,0
TXN_200251,CUST_642,1,0.9642020742723318,0.7081192142021542,2025-08-03 16:00:45,0,16,3,6,0,0,0,1,97140.54545454546,11,106396.45454545454,0,0,0
TXN_200252,CUST_691,1,0.08531281365005018,0.021063506700017158,2025-08-11 21:38:43,0,21,11,0,0,0,0,1,79756.98764705882,17,-72679.98764705882,0,0,0
TXN_200253,CUST_700,1,0.35898293743727,0.1188830892844734,2025-08-15 01:12:04,0,1,15,4,0,0,1,0,29246.88888888889,9,5801.1111111111095,0,1,0
TXN_200254,CUST_570,1,0.7363666778186684,0.10007526278062279,2025-08-16 18:16:04,0,18,16,5,0,0,0,1,25092.083333333332,12,4577.916666666668,0,0,0
TXN_200255,CUST_657,1,0.2388758782201405,0.06487616018462865,2025-08-19 12:22:06,0,12,19,1,1,0,0,0,38215.583333333336,12,-18610.583333333336,0,0,0
TXN_200256,CUST_143,1,0.4018066242890599,0.9884985139963556,2025-08-22 01:41:04,1,1,22,4,0,0,1,0,101479.33333333333,3,182230.6666666667,1,1,0
TXN_200257,CUST_784,1,0.5175644028103045,0.4619248352103215,2025-08-20 03:49:00,0,3,20,2,0,0,0,1,28877.85714285714,7,104261.14285714286,0,1,0
TXN_200258,CUST_481,1,0.09936433589829374,0.016370293020551274,2025-08-20 09:02:48,0,9,20,2,0,0,1,0,19165.555555555555,9,-13430.555555555555,0,0,0
TXN_200259,CUST_320,1,0.33087989294078285,0.02469008090687716,2025-08-14 05:07:25,0,5,14,3,0,0,0,1,17019.0,5,-8905.0,0,1,0
TXN_200260,CUST_422,1,0.4744061559049849,0.019818511118877176,2025-08-14 21:29:43,1,21,14,3,0,0,1,0,31175.444444444445,9,-24454.444444444445,0,0,0
TXN_200261,CUST_476,1,0.993977919036467,0.3420660330968086,2025-08-09 22:08:39,0,22,9,5,0,1,0,0,46780.0,9,52086.0,0,1,0
TXN_200262,CUST_337,1,0.6206088992974239,0.6994007479555755,2025-08-10 15:22:38,1,15,10,6,0,1,0,0,93314.4,5,107729.6,0,0,0
TXN_200263,CUST_498,1,0.798260287721646,0.01146375144656421,2025-08-16 00:39:21,0,0,16,5,0,1,0,0,32014.333333333332,6,-27682.333333333332,0,1,0
TXN_200264,CUST_674,1,0.4734024757443961,0.02125585152294609,2025-08-18 07:28:08,0,7,18,0,0,1,0,0,33604.07692307692,13,-26472.076923076922,0,0,0
TXN_200265,CUST_207,1,0.796587487453998,0.017136175133668285,2025-08-12 16:09:59,0,16,12,1,0,0,0,1,38705.6,5,-32751.6,0,0,0
TXN_200266,CUST_673,0,0.24088323854131816,0.02888319804672783,2025-08-25 11:58:43,0,11,25,0,0,1,0,0,22365.88888888889,9,-13052.88888888889,0,0,0
TXN_200267,CUST_540,1,0.10772833723653395,0.000598017540379036,2025-08-15 08:47:38,0,8,15,4,0,0,1,0,20875.0,10,-19650.0,0,0,0
TXN_200268,CUST_743,1,0.7728337236533958,0.9931357728182422,2025-08-24 08:41:14,0,8,24,6,0,1,0,0,78972.25,8,206063.75,1,0,0
TXN_200269,CUST_335,0,0.4954834392773503,0.024245939224841268,2025-08-15 05:45:30,0,5,15,4,0,1,0,0,6634.5,8,1352.5,0,1,0
TXN_200270,CUST_601,1,0.0020073603211776514,0.5940307567765092,2025-08-14 18:45:37,0,18,14,3,0,0,0,1,78904.33333333333,12,92009.66666666667,0,0,0
TXN_200271,CUST_636,1,0.0033456005352960855,0.004549829356918865,2025-08-24 23:00:53,0,23,24,6,0,0,0,1,25767.0,6,-23412.0,0,1,0
TXN_200272,CUST_477,1,0.2392104382736701,0.020252161265116943,2025-08-15 13:17:39,0,13,15,4,0,0,0,1,6421.571428571428,7,423.42857142857156,0,0,0
TXN_200273,CUST_555,0,0.3445968551354968,0.03403104494402573,2025-08-18 15:51:04,0,15,18,0,0,0,0,1,45149.2,5,-34364.2,0,0,0
TXN_200274,CUST_223,1,0.06457009033121444,0.04999216806852819,2025-08-17 08:56:55,0,8,17,6,1,0,0,0,40039.583333333336,12,-24690.583333333336,0,0,0
TXN_200275,CUST_683,1,0.8839076614252258,0.9036114978699209,2025-08-16 17:37:22,0,17,16,5,1,0,0,0,40550.357142857145,14,218886.64285714284,1,0,0
TXN_200276,CUST_262,1,0.9297423887587821,0.8117546047962615,2025-08-10 05:12:44,0,5,10,6,0,1,0,0,85606.83333333333,6,147564.1666666667,1,1,0
TXN_200277,CUST_464,1,0.832385413181666,0.14965826095310214,2025-08-15 00:33:35,0,0,15,4,0,0,0,1,11250.375,8,32597.625,0,1,0
TXN_200278,CUST_511,0,0.17296754767480763,0.028631401187620864,2025-08-21 22:37:04,1,22,21,3,0,0,0,1,12071.625,8,-2830.625,0,1,0
TXN_200279,CUST_497,1,0.9079959852793577,0.013194854852924577,2025-08-11 01:24:01,0,1,11,0,0,1,0,0,67110.2325,12,-62283.2325,0,1,0
TXN_200280,CUST_518,1,0.5209100033456006,0.016856400845771658,2025-08-11 20:31:54,0,20,11,0,1,0,0,0,9372.0,5,-3498.0,0,0,0
TXN_200281,CUST_491,1,0.7243225158916026,1.0,2025-08-18 06:59:17,0,6,18,0,0,0,1,0,78477.72375,8,208521.06625000003,1,0,0
TXN_200282,CUST_424,1,0.5540314486450317,0.02960361683806164,2025-08-03 08:59:33,0,8,3,6,0,0,0,1,8007.625,8,1511.375,0,0,0
TXN_200283,CUST_522,0,0.6038808966209435,0.026599540421771626,2025-08-05 20:41:44,0,20,5,1,0,0,0,1,51006.2,5,-42346.2,0,0,0
TXN_200284,CUST_736,1,0.9521579123452659,0.976296857865464,2025-08-09 16:17:38,0,16,9,5,0,0,1,0,48282.0,7,231939.0,1,0,0
TXN_200285,CUST_558,1,0.028772164603546337,0.0819528832821189,2025-08-21 07:31:21,0,7,21,3,0,1,0,0,8656.875,8,15831.125,0,0,0
TXN_200286,CUST_649,1,0.6671127467380394,0.022889033928542635,2025-08-08 04:29:20,0,4,8,4,0,0,0,1,16179.0,8,-8580.0,0,1,0
TXN_200287,CUST_478,1,0.6838407494145199,0.18713402681685506,2025-08-08 10:21:58,0,10,8,4,0,0,0,1,22707.714285714286,7,31856.285714285714,0,0,0
TXN_200288,CUST_319,0,0.8253596520575444,0.6182382270367646,2025-08-02 10:01:35,1,10,2,5,0,1,0,0,58239.666666666664,9,119596.33333333334,0,0,0
TXN_200289,CUST_787,0,0.8454332552693208,0.08952427494832131,2025-08-19 08:23:11,0,8,19,1,0,1,0,0,26177.090909090908,11,475.9090909090919,0,0,0
TXN_200290,CUST_255,1,0.1522248243559719,0.040833057318512424,2025-08-17 23:49:55,0,23,17,6,0,0,1,0,15194.166666666666,6,-2464.166666666666,0,1,0
TXN_200291,CUST_547,1,0.8056206088992974,0.016733999594816886,2025-08-14 18:28:00,0,18,14,3,0,1,0,0,34789.27272727273,11,-28950.272727272728,0,0,0
TXN_200292,CUST_477,1,0.7403813984610237,0.016499688628703463,2025-08-03 15:01:57,0,15,3,6,0,1,0,0,6421.571428571428,7,-649.5714285714284,0,0,0
TXN_200293,CUST_257,0,0.9695550351288056,0.02061237066078385,2025-08-01 19:56:40,1,19,1,4,0,1,0,0,14787.142857142857,7,-7839.142857142857,0,0,0
TXN_200294,CUST_370,1,0.3121445299431248,0.783238610502398,2025-08-07 16:13:32,1,16,7,3,0,0,0,1,49692.63636363636,11,175324.36363636365,0,0,0
TXN_200295,CUST_642,1,0.9411174305787888,0.023448582504335885,2025-08-19 02:24:09,0,2,19,1,0,0,1,0,97140.54545454546,11,-89381.54545454546,0,1,0
TXN_200296,CUST_353,1,0.6396788223486115,0.02030811612269627,2025-08-15 23:52:59,0,23,15,4,0,1,0,0,36053.879,10,-29192.879,0,1,0
TXN_200297,CUST_367,1,0.02074272331883573,0.019017657219773085,2025-08-24 01:53:22,0,1,24,6,0,1,0,0,39486.42857142857,7,-32994.42857142857,0,1,0
TXN_200298,CUST_157,1,0.5125460020073603,0.040955458569467196,2025-08-04 20:29:47,0,20,4,0,0,1,0,0,53172.2,15,-40407.2,0,0,0
TXN_200299,CUST_622,0,0.9795918367346939,0.02771514039475942,2025-08-01 16:48:54,0,16,1,4,0,1,0,0,58638.5,10,-49659.5,0,0,0
TXN_200300,CUST_547,1,0.18501170960187352,0.2966761520641799,2025-08-19 16:02:45,0,16,19,1,0,0,0,1,34789.27272727273,11,51097.72727272727,0,0,0
TXN_200301,CUST_705,1,0.031448645031783205,0.009393421716129186,2025-08-03 22:19:29,0,22,3,6,0,1,0,0,25862.166666666668,6,-22122.166666666668,0,1,0
TXN_200302,CUST_686,0,0.049849447975911676,0.022329485352749385,2025-08-05 14:57:32,1,14,5,1,0,0,0,1,88907.66666666667,9,-81468.66666666667,0,0,0
TXN_200303,CUST_442,1,0.9561726329876212,0.031852302677030764,2025-08-13 17:50:54,0,17,13,2,0,1,0,0,10673.285714285714,7,-511.28571428571377,0,0,0
TXN_200304,CUST_462,1,0.44028103044496486,0.006746057516907372,2025-08-14 10:14:27,0,10,14,3,0,0,1,0,23069.11111111111,9,-20086.11111111111,0,0,0
TXN_200305,CUST_131,1,0.7611241217798594,0.022325988174150678,2025-08-13 04:03:56,0,4,13,2,0,1,0,0,99300.83333333333,6,-91862.83333333333,0,1,0
TXN_200306,CUST_784,1,0.0622281699565072,0.038671800944510996,2025-08-01 13:37:10,0,13,1,4,0,1,0,0,28877.85714285714,7,-16765.85714285714,0,0,0
TXN_200307,CUST_106,1,0.9123452659752426,0.006690102659328046,2025-08-06 13:59:30,0,13,6,2,0,0,0,1,60061.5,8,-57094.5,0,0,0
TXN_200308,CUST_425,1,0.8962863834058213,0.06845377389110674,2025-08-16 09:05:12,0,9,16,5,0,1,0,0,85873.0,6,-65245.0,0,0,0
TXN_200309,CUST_743,1,0.5356306457009032,0.050726575574256826,2025-08-13 13:18:05,1,13,13,2,0,0,0,1,78972.25,8,-63413.25,0,0,0
TXN_200310,CUST_482,1,0.42823686851789894,0.1328962839294956,2025-08-16 15:16:43,0,15,16,5,0,1,0,0,32832.666666666664,9,6222.333333333336,0,0,0
TXN_200311,CUST_505,1,0.40448310471729676,0.02943225508672495,2025-08-07 00:13:50,0,0,7,3,0,0,0,1,39834.0,6,-30364.0,0,1,0
TXN_200312,CUST_496,1,0.7249916359986618,0.014635692435592196,2025-08-22 13:35:51,0,13,22,4,0,1,0,0,5249.2,5,-10.199999999999818,0,0,0
TXN_200313,CUST_497,1,0.22549347607895617,0.018377673536209557,2025-08-23 15:35:46,0,15,23,5,0,1,0,0,67110.2325,12,-60801.2325,0,0,0
TXN_200314,CUST_356,0,0.6373369019739042,0.1349176531595487,2025-08-16 04:24:29,0,4,16,5,0,0,0,1,13574.8,5,26058.2,0,1,0
TXN_200315,CUST_219,1,0.2080963532954165,0.02539301380521743,2025-08-25 12:10:08,0,12,25,0,0,1,0,0,10241.25,4,-1926.25,0,0,0
TXN_200316,CUST_685,0,0.869187019069923,0.020297624586900147,2025-08-11 14:18:25,1,14,11,0,0,0,0,1,56187.625,8,-49329.625,0,0,0
TXN_200317,CUST_497,0,0.15858146537303444,0.05037336053578734,2025-08-18 07:55:52,1,7,18,0,0,0,0,1,67110.2325,12,-51652.2325,0,0,0
TXN_200318,CUST_171,1,0.6687855470056875,0.06547417772500769,2025-08-17 21:12:01,0,21,17,6,0,0,0,1,63014.875,8,-43238.875,0,0,0
TXN_200319,CUST_446,0,0.9648711943793911,0.043074748800284134,2025-08-13 05:23:43,1,5,13,2,0,1,0,0,63747.36363636364,11,-50376.36363636364,0,1,0
TXN_200320,CUST_791,1,0.4921378387420542,0.022137140529820458,2025-08-03 15:50:05,0,15,3,6,0,0,1,0,27655.285714285714,7,-20271.285714285714,0,0,0
TXN_200321,CUST_189,1,0.9320843091334894,0.012463944525794645,2025-08-25 13:19:38,0,13,25,0,1,0,0,0,44247.333333333336,6,-39629.333333333336,0,0,0
TXN_200322,CUST_706,1,0.22984275677484106,0.007980561562251229,2025-08-08 04:35:20,0,4,8,4,0,1,0,0,22336.125,8,-19000.125,0,1,0
TXN_200323,CUST_276,1,0.17263298762127802,0.022941491607523252,2025-08-24 23:09:15,0,23,24,6,0,0,0,1,33175.454545454544,11,-25561.454545454544,0,1,0
TXN_200324,CUST_716,1,0.8029441284710606,1.0,2025-08-19 12:13:59,0,12,19,1,0,1,0,0,45836.39857142857,7,241162.39142857146,1,0,0
TXN_200325,CUST_123,1,0.711943793911007,0.008788409818552733,2025-08-03 01:30:24,0,1,3,6,0,1,0,0,42392.916666666664,12,-38825.916666666664,0,1,0
TXN_200326,CUST_588,1,0.8062897290063566,0.01675498266640913,2025-08-23 08:21:16,0,8,23,5,0,0,1,0,26236.75,12,-20391.75,0,0,0
TXN_200327,CUST_402,1,0.9739043158246905,0.028844729082142043,2025-08-17 06:31:31,0,6,17,6,1,0,0,0,56170.36846153846,13,-46868.36846153846,0,0,0
